Add New Address,ເພີ່ມທີ່ຢູ່ໃໝ່
Add new customer,ເພີ່ມລູກຄ້າໃຫມ່
Add on New Line,ຕື່ມໃສ່ໃນແຖວໃໝ່
Add Payment,ເພີ່ມການຈ່າຍເງິນ
Add payment to invoice,ເພີ່ມການຈ່າຍເງິນໃສ່ໃບແຈ້ງໜີ້
Add/Edit Coupon Conditions,ເພີ່ມ/ແກ້ໄຂເງື່ອນໄຂຄູປອງ
Additional Discount,ສ່ວນຫຼຸດເພີ່ມເຕີມ
Additional Discount %,ສ່ວນຫຼຸດເພີ່ມເຕີມ %
Address Line 1,ແຖວທີ່ຢູ່ 1
Address not found,ບໍ່ພົບທີ່ຢູ່
Adjust the quantity or enable negative stock to continue.,ປັບປະລິມານຫຼືເຮັດໃຫ້ຫຼັກຊັບລົບສືບຕໍ່.
Adjustment,ການປັບຕົວ
After returns,ຫຼັງຈາກກັບຄືນມາ
Against,ຕ້ານ
Against Name,ຕໍ່ຕ້ານຊື່
Age Bracket,ວົງເລັບອາຍຸ
All,ທັງໝົດ
All Caught Up!,ຈັບໄດ້ທັງໝົດ!
All invoices are synchronized,ໃບແຈ້ງໜີ້ທັງໝົດຖືກຊິ້ງ
All pending invoices are up to date,ໃບຮຽກເກັບເງິນທີ່ຍັງຄ້າງທັງໝົດແມ່ນອັບເດດແລ້ວ
All Profiles,ໂປຣໄຟລ໌ທັງໝົດ
All Synchronized,ທັງ​ຫມົດ synchronized
All visible invoices are fully settled.,ໃບແຈ້ງໜີ້ທີ່ເຫັນໄດ້ທັງໝົດແມ່ນໄດ້ຕົກລົງຢ່າງສົມບູນ.
All Warehouses,ສາງທັງໝົດ
Allowed UOM is {0},ອະນຸຍາດ UOM ແມ່ນ {0}
Always fetch items from server (ignore local cache),ດຶງເອົາລາຍການຈາກເຊີບເວີສະເໝີ (ບໍ່ສົນໃຈແຄດທ້ອງຖິ່ນ)
Amount,ຈໍານວນ
Amount already received,ຈຳນວນທີ່ໄດ້ຮັບແລ້ວ
Amount exceeds profile cash movement max amount.,ຈຳນວນເງິນເກີນການເຄື່ອນໄຫວເງິນສົດໃນໂປຣໄຟລ໌.
Amount must be greater than zero.,ຈຳນວນຈະຕ້ອງຫຼາຍກວ່າສູນ.
Amount received from customer,ຈໍານວນທີ່ໄດ້ຮັບຈາກລູກຄ້າ
Appearance and user-level preferences for the current session.,ຮູບ​ລັກ​ສະ​ນະ​ແລະ​ຄວາມ​ມັກ​ໃນ​ລະ​ດັບ​ຜູ້​ໃຊ້​ສໍາ​ລັບ​ການ​ປະ​ຈຸ​ບັນ​.
Applied,ນຳໃຊ້ແລ້ວ
Apply,ສະໝັກ
Apply Gift Card,ສະໝັກບັດຂອງຂວັນ
Apply Offer,ສະໝັກຂໍ້ສະເໜີ
Apply On,ນຳໃຊ້ຢູ່
Apply only the amount you want to redeem on this invoice. The remaining balance stays on the card.,ນຳໃຊ້ພຽງແຕ່ຈຳນວນທີ່ທ່ານຕ້ອງການແລກໃນໃບແຈ້ງໜີ້ນີ້. ຍອດຍັງເຫຼືອຢູ່ໃນບັດ.
Apply Redemption,ນຳໃຊ້ການໄຖ່
Applying,ກຳລັງນຳໃຊ້
Apps,ແອັບ
Are you sure you want to close? All entered data will be lost.,ທ່ານແນ່ໃຈບໍ່ວ່າຕ້ອງການປິດ? ຂໍ້​ມູນ​ທີ່​ປ້ອນ​ເຂົ້າ​ທັງ​ຫມົດ​ຈະ​ສູນ​ເສຍ​ໄປ​.
Attributes (Size/Color),ຄຸນສົມບັດ (ຂະໜາດ/ສີ)
Auto Allocate Payment Amount,ອັດຕະໂນມັດຈັດສັນຈໍານວນການຈ່າຍເງິນ
Auto Reconcile,Auto Reconcile
Auto reconciliation completed after payment submit.,ການຄືນດີອັດຕະໂນມັດສຳເລັດຫຼັງຈາກສົ່ງເງິນ.
Auto reconciliation completed. Allocated: {0}{1}. Remaining outstanding: {0}{2}.,ການຄືນດີອັດຕະໂນມັດສຳເລັດແລ້ວ. ຈັດສັນ: {0}{1}. ຍັງຄົງຄ້າງຢູ່: {0}{2}.
Available Actions,ການປະຕິບັດທີ່ມີຢູ່
Available QTY,ມີໃຫ້ QTY
Available:,ມີໃຫ້:
Average Basket,ກະຕ່າສະເລ່ຍ
Average Bill,ໃບເກັບເງິນສະເລ່ຍ
Average Ticket,ປີ້ສະເລ່ຍ
Avg Bill,ໃບບິນສະເລ່ຍ
Avg Invoice,ໃບເກັບເງິນສະເລ່ຍ
Avg Invoice Profit,ກໍາໄລຂອງໃບເກັບເງິນສະເລ່ຍ
Avg Invoice Value,ຄ່າໃບເກັບເງິນສະເລ່ຍ
Avg Purchase Frequency,ຄວາມຖີ່ການຊື້ສະເລ່ຍ
Awesome,ສຸດຍອດ
Awesome Dashboard,Dashboard ທີ່ດີເລີດ
Awesome Dashboard is disabled for the selected POS Profile.,Awesome Dashboard ຖືກປິດການນຳໃຊ້ສຳລັບໂປຣໄຟລ໌ POS ທີ່ເລືອກ.
Awesome Dashboard is unavailable for the selected scope.,Awesome Dashboard ບໍ່ສາມາດໃຊ້ໄດ້ກັບຂອບເຂດທີ່ເລືອກ.
Awesome Dashboard is visible only to POS supervisors.,Awesome Dashboard ແມ່ນເບິ່ງເຫັນໄດ້ຕໍ່ກັບຜູ້ຄຸມ POS ເທົ່ານັ້ນ.
Back,ກັບຄືນໄປບ່ອນ
Back Office Cash Account,ບັນຊີເງິນສົດໃນຫ້ອງການ
Back Office Cash Account (Optional Override),ບັນຊີເງິນສົດໃນ Back Office (ຍົກເລີກທາງເລືອກ)
Back office cash account is required.,ບັນຊີເງິນສົດຂອງຫ້ອງການກັບຄືນໄປບ່ອນແມ່ນຕ້ອງການ.
Back to {0},ກັບໄປທີ່ {0}
Background processing did not finish in time.,ການປະມວນຜົນພື້ນຫຼັງບໍ່ສຳເລັດຕາມເວລາ.
Background processing failed for Invoice {0}: {1},ການປະມວນຜົນພື້ນຫຼັງລົ້ມເຫລວສຳລັບໃບແຈ້ງໜີ້ {0}: {1}
Background Submission Failed,ການສົ່ງຂໍ້ມູນພື້ນຫຼັງລົ້ມເຫລວ
Background sync interval (seconds),ໄລຍະການຊິ້ງພື້ນຫຼັງ (ວິນາທີ)
Balance,ຍອດເງິນ
Balance will be updated when connection is restored,ຍອດຄົງເຫຼືອຈະຖືກອັບເດດເມື່ອການເຊື່ອມຕໍ່ຄືນມາ
Balances still pending,ຍອດຍັງຄ້າງຢູ່
Barcode,ບາໂຄດ
Barcode / QR Ready,Barcode / QR ພ້ອມ
Barcode Label Printing,ການພິມປ້າຍ Barcode
Base Paid:,ຈ່າຍພື້ນຖານ:
Base Recv:,ຂໍ້ມູນພື້ນຖານ:
Base:,ຖານ:
Basic Information,ຂໍ້ມູນພື້ນຖານ
Batch,ຊຸດ
Batch Information,ຂໍ້ມູນຊຸດ
Before any return workflow,ກ່ອນຂັ້ນຕອນການເຮັດວຽກກັບຄືນມາ
Before returns,ກ່ອນທີ່ຈະກັບຄືນມາ
Best Day,ມື້ທີ່ດີທີ່ສຸດ
Best Seller,ຜູ້ຂາຍດີທີ່ສຸດ
Book expense or deposit from active shift.,ຄ່າ​ໃຊ້​ຈ່າຍ​ໃນ​ປື້ມ​ບັນ​ທຶກ​ຫຼື​ເງິນ​ຝາກ​ຈາກ​ການ​ເຄື່ອນ​ໄຫວ​.
Branch / Location-wise Report,ສາຂາ / ບົດລາຍງານທີ່ສະຫລາດ
Brand-wise,ຍີ່ຫໍ້ສະຫລາດ
Breakdown,ການແບ່ງແຍກ
Browse,ຄົ້ນຫາ
Build Time:,ເວລາສ້າງ:
Built with Frappe,ສ້າງຂຶ້ນດ້ວຍ Frappe
Bundle,ມັດ
Buying Price,ລາຄາຊື້
Cache cleared successfully,ລ້າງແຄດສຳເລັດແລ້ວ
Cache Usage,ການ​ນໍາ​ໃຊ້​ຖານ​ຄວາມ​ຈໍາ​
cache used,cache ໃຊ້
Calculating...,ກຳລັງຄິດໄລ່...
Camera Access Required,ຕ້ອງມີການເຂົ້າເຖິງກ້ອງຖ່າຍຮູບ
Camera access was aborted. Please try again.,ການເຂົ້າເຖິງກ້ອງຖ່າຍຮູບຖືກຍົກເລີກ. ກະລຸນາລອງອີກຄັ້ງ.
Camera constraints not supported by your device. Trying fallback settings...,ອຸປະກອນຂອງທ່ານບໍ່ຮອງຮັບຂໍ້ຈຳກັດຂອງກ້ອງ. ກຳລັງລອງການຕັ້ງຄ່າທາງເລືອກ...
Camera is busy or blocked by another app/tab. Close other camera apps and try again.,ກ້ອງຖ່າຍຮູບບໍ່ຫວ່າງ ຫຼືຖືກບລັອກໂດຍແອັບ/ແຖບອື່ນ. ປິດແອັບກ້ອງຖ່າຍຮູບອື່ນແລ້ວລອງໃໝ່ອີກຄັ້ງ.
Camera permission denied. Please allow camera access in your browser settings and refresh the page.,ການອະນຸຍາດກ້ອງຖ່າຍຮູບຖືກປະຕິເສດ. ກະລຸນາອະນຸຍາດໃຫ້ເຂົ້າເຖິງກ້ອງຖ່າຍຮູບໃນການຕັ້ງຄ່າບຣາວເຊີຂອງທ່ານແລະໂຫຼດໜ້ານີ້ຄືນໃໝ່.
Camera scanner is locked until the current error is acknowledged,ເຄື່ອງສະແກນກ້ອງຖ່າຍຮູບຖືກລັອກຈົນກວ່າຈະຮັບຮູ້ຄວາມຜິດພາດໃນປະຈຸບັນ
Camera started but the video stream did not load in time. Please try again.,ກ້ອງຖ່າຍຮູບເລີ່ມຕົ້ນແຕ່ການຖ່າຍທອດວິດີໂອບໍ່ໄດ້ໂຫຼດໃນເວລາ. ກະລຸນາລອງອີກຄັ້ງ.
Cancel cash movement {0}?,ຍົກເລີກການເຄື່ອນໄຫວເງິນສົດ {0} ບໍ?
Cancel Payment,ຍົກເລີກການຈ່າຍເງິນ
Cancel Sale,ຍົກເລີກການຂາຍ
Cancel Sale ?,ຍົກເລີກການຂາຍ?
Cancelled,ຍົກເລີກ
Cannot add an item with zero or negative quantity.,ບໍ່ສາມາດເພີ່ມລາຍການທີ່ມີຈໍານວນສູນ ຫຼືລົບໄດ້.
Cannot clear cache while offline,ບໍ່ສາມາດລຶບລ້າງແຄດໃນຂະນະທີ່ອອບລາຍໄດ້
Cannot redeem customer credit more than invoice total,ບໍ່ສາມາດແລກເຄຣດິດຂອງລູກຄ້າຫຼາຍກວ່າຍອດໃບແຈ້ງໜີ້ໄດ້
Cannot redeem gift cards more than invoice total,ບໍ່ສາມາດແລກບັດຂອງຂວັນໄດ້ຫຼາຍກວ່າຈຳນວນໃບແຈ້ງໜີ້
Cannot Save Offline Invoice:,ບໍ່ສາມາດບັນທຶກໃບແຈ້ງໜີ້ອອບລາຍໄດ້:
Cannot Save Offline Payment:,ບໍ່ສາມາດບັນທຶກການຈ່າຍເງິນອອບໄລນ໌ໄດ້:
Card,ບັດ
Card / Online,ບັດ / ອອນລາຍ
Card health after the last live lookup,ສຸຂະພາບບັດຫຼັງຈາກການຊອກຫາສົດຄັ້ງສຸດທ້າຍ
Cards,ບັດ
Cart,ກະຕ່າ
Cash,ເງິນສົດ
Cash back to customers,ເງິນຄືນໃຫ້ລູກຄ້າ
Cash Collections,ການເກັບເງິນ
Cash Deposit is disabled for this POS Profile.,ການຝາກເງິນຖືກປິດໄວ້ສໍາລັບໂປຣໄຟລ໌ POS ນີ້.
Cash Drawer Snapshot,ພາບລວມຂອງຕູ້ເກັບເງິນ
Cash In Hand,ເງິນສົດໃນມື
Cash Movement,ການເຄື່ອນໄຫວເງິນສົດ
Cash movement cancelled,ຍົກເລີກການເຄື່ອນໄຫວເງິນສົດ
Cash movement deduction applied,ນຳໃຊ້ການຫັກການເຄື່ອນໄຫວເງິນສົດແລ້ວ
Cash movement deleted,ລຶບການເຄື່ອນໄຫວເງິນສົດແລ້ວ
Cash movement is disabled for this POS Profile.,ການເຄື່ອນໄຫວເງິນສົດຖືກປິດໄວ້ສໍາລັບໂປຣໄຟລ໌ POS ນີ້.
Cash Movement is disabled in current POS Profile.,ການເຄື່ອນໄຫວເງິນສົດຖືກປິດຢູ່ໃນໂປຣໄຟລ໌ POS ປັດຈຸບັນ.
Cash movement saved offline,ການ​ເຄື່ອນ​ໄຫວ​ເງິນ​ສົດ​ໄດ້​ບັນ​ທຶກ​ອ​ອ​ຟ​ໄລ​
Cash movement submitted,ສົ່ງການເຄື່ອນໄຫວເງິນສົດແລ້ວ
Cash Movements,ການເຄື່ອນໄຫວເງິນສົດ
Cash payment cannot be less than invoice total when partial payment is not allowed,ການຈ່າຍເງິນສົດບໍ່ສາມາດໜ້ອຍກວ່າຈຳນວນໃບແຈ້ງໜີ້ໄດ້ ເມື່ອບໍ່ອະນຸຍາດໃຫ້ຈ່າຍເງິນບາງສ່ວນ
Cash returned after payment,ເງິນສົດກັບຄືນມາຫຼັງຈາກການຈ່າຍເງິນ
Cashier,ພະນັກງານເກັບເງິນ
Cashier Access,ການເຂົ້າເຖິງພະນັກງານເກັບເງິນ
Cashier identity and appearance preferences.,ຕົວຕົນຂອງພະນັກງານເກັບເງິນ ແລະລັກສະນະທີ່ມັກ.
Cashier PIN,PIN ຂອງພະນັກງານເກັບເງິນ
Cashier PIN saved successfully.,ບັນທຶກ PIN Cashier ສຳເລັດແລ້ວ.
Cashiers,ພະນັກງານເກັບເງິນ
Cashier-wise,Cashier-wise
Categories,ໝວດໝູ່
Category,ປະເພດ
Category / Brand / Variant Report,ປະເພດ / ຍີ່ຫໍ້ / variant ບົດລາຍງານ
Category-wise,ໝວດໝູ່
Category-wise Margin,ຂອບປະເພດທີ່ສະຫລາດ
Certificate,ໃບຢັ້ງຢືນ
Certificate is missing or not trusted. QZ may show confirmation dialogs.,ໃບຢັ້ງຢືນຂາດຫາຍໄປ ຫຼື ບໍ່ເຊື່ອຖືໄດ້. QZ ອາດຈະສະແດງກ່ອງໂຕ້ຕອບການຢືນຢັນ.
Certificate is trusted. Silent QZ printing is active.,ໃບຢັ້ງຢືນແມ່ນເຊື່ອຖືໄດ້. ການພິມ QZ ງຽບແມ່ນເຮັດວຽກ.
Change,ປ່ຽນແປງ
Change allocation repaired,ປ່ຽນແປງຈັດສັນສ້ອມແປງ
Change Price,ປ່ຽນລາຄາ
Change Return,ປ່ຽນຜົນຕອບແທນ
Change Returned,ການປ່ຽນແປງກັບຄືນມາ
Change terminal cashier,ປ່ຽນຜູ້ເກັບເງິນຢູ່ປາຍທາງ
Charge Heads,ຫົວສາກ
Charges,ຄ່າບໍລິການ
Charges not found,ບໍ່ພົບຄ່າບໍລິການ
Check Balance,ກວດສອບຍອດເງິນ
Check balance for any card. Supervisors can issue and top up cards here.,ກວດເບິ່ງຍອດເງິນສໍາລັບບັດໃດໆ. ຜູ້ຄຸມງານສາມາດອອກບັດ ແລະເຕີມເງິນໄດ້ທີ່ນີ້.
Check balance only,ກວດສອບຍອດເງິນເທົ່ານັ້ນ
Check for new commits,ກວດ​ສອບ​ສໍາ​ລັບ​ຄໍາ​ຫມັ້ນ​ສັນ​ຍາ​ໃຫມ່​
Check for Updates,ກວດສອບການອັບເດດ
Check live balance before applying redemption,ກວດເບິ່ງຍອດເງິນສົດກ່ອນທີ່ຈະໃຊ້ການແລກ
Check live balance before redemption,ກວດເບິ່ງຍອດເງິນສົດກ່ອນການແລກ
Checking...,ກຳລັງກວດສອບ...
Cheque/Reference Date,ວັນທີເຊັກ/ອ້າງອີງ
Cheque/Reference No,ໝາຍເລກເຊັກ/ອ້າງອີງ
Choose the cashier currently operating this terminal.,ເລືອກພະນັກງານເກັບເງິນທີ່ກຳລັງປະຕິບັດການຢູ່ສະຖານີນີ້.
City,ເມືອງ
Clear,ຈະແຈ້ງ
Clear All,ລຶບລ້າງທັງໝົດ
Clear all barcode items,ລຶບລ້າງລາຍການບາໂຄດທັງໝົດ
Clear all purchase order items,ລຶບລ້າງລາຍການສັ່ງຊື້ທັງໝົດ
Clear Search,ລຶບການຊອກຫາ
Clearing local cache...,ກຳລັງລຶບລ້າງແຄສໃນເຄື່ອງ...
Click to refresh,ຄລິກເພື່ອໂຫຼດຂໍ້ມູນຄືນໃໝ່
Client CPU Lag:,Client CPU Lag:
Client Memory Usage:,ການ​ນໍາ​ໃຊ້​ຫນ່ວຍ​ຄວາມ​ຈໍາ​ລູກ​ຄ້າ​:
Client Metrics,ຕົວວັດແທກລູກຄ້າ
Close about dialog,ປິດກ່ຽວກັບກ່ອງໂຕ້ຕອບ
Close cashier switcher,ປິດຕົວປ່ຽນເງິນເກັບເງິນ
Close closing shift dialog,ປິດກ່ອງໂຕ້ຕອບການປ່ຽນແປງ
Close column selector,ປິດຕົວເລືອກຖັນ
Close Dialog,ປິດກ່ອງໂຕ້ຕອບ
Close drafts dialog,ປິດກ່ອງໂຕ້ຕອບສະບັບຮ່າງ
Close invoice details dialog,ປິດກ່ອງໂຕ້ຕອບລາຍລະອຽດຂອງໃບເກັບເງິນ
Close invoice management,ປິດການຈັດການໃບແຈ້ງໜີ້
Close offline invoices dialog,ປິດກ່ອງໃບແຈ້ງໜີ້ອອບລາຍ
Close packing list dialog,ປິດກ່ອງລາຍການບັນຈຸ
Close returns dialog,ປິດກ່ອງໂຕ້ຕອບຄືນ
Close sales orders dialog,ປິດກ່ອງຄຳສັ່ງການຂາຍ
Close Scanner,ປິດເຄື່ອງສະແກນ
Close scanner dialog,ປິດກ່ອງໂຕ້ຕອບເຄື່ອງສະແກນ
Close Settings,ປິດການຕັ້ງຄ່າ
Closing Amount,ຈໍານວນປິດ
Closing POS Shift,ກຳລັງປິດ POS Shift
Closing Snapshot Available,ການປິດ Snapshot ມີໃຫ້
Code,ລະຫັດ
Code scanned successfully,ສະແກນລະຫັດສຳເລັດແລ້ວ
COGS,COGS
Collapse item details,ຫຍໍ້ລາຍລະອຽດລາຍການ
Collected,ເກັບກໍາ
Cols,Cols
Columns,ຖັນ
commits,ຄໍາຫມັ້ນສັນຍາ
Completed and active sales in this range,ສໍາເລັດການຂາຍແລະການເຄື່ອນໄຫວໃນຂອບເຂດນີ້
Completed returns will appear here.,ຜົນຕອບແທນທີ່ສໍາເລັດຈະປາກົດຢູ່ທີ່ນີ້.
Confirm,ຢືນຢັນ
Confirm Close,ຢືນຢັນປິດ
Confirm Mobile Number,ຢືນຢັນເບີໂທລະສັບ
Confirm PIN,ຢືນຢັນ PIN
Connect,ເຊື່ອມຕໍ່
Connect printer and manage certificate,ເຊື່ອມຕໍ່ເຄື່ອງພິມ ແລະຈັດການໃບຢັ້ງຢືນ
Connecting to QZ Tray...,ກຳລັງເຊື່ອມຕໍ່ຫາຖາດ QZ...
Connection problem while submitting invoice,ບັນຫາການເຊື່ອມຕໍ່ໃນຂະນະທີ່ສົ່ງໃບແຈ້ງໜີ້
Connections:,ການເຊື່ອມຕໍ່:
Connectivity and cached prerequisite status were rechecked.,ການ​ເຊື່ອມ​ຕໍ່​ແລະ​ສະ​ຖາ​ນະ​ພາບ​ທີ່​ຕ້ອງ​ການ​ໃນ​ຖານ​ຄວາມ​ຈໍາ​ໄວ້​ກ່ອນ​ແມ່ນ​ໄດ້​ຮັບ​ການ​ກວດ​ສອບ​.
Continue Editing,ສືບຕໍ່ການແກ້ໄຂ
Could not fetch latest balance from server,ບໍ່ສາມາດດຶງຍອດເງິນຫຼ້າສຸດຈາກເຊີບເວີໄດ້
Count,ນັບ
Country,ປະເທດ
Coupon,ຄູປ໋ອງ
Coupons,ຄູປ໋ອງ
Cover,ກວມເອົາ
CPU Cores:,CPU Cores:
Create,ສ້າງ
Create and load a new prepaid card,ສ້າງ ແລະໂຫຼດບັດເຕີມເງິນໃໝ່
Create and preload a new gift card,ສ້າງ ແລະໂຫຼດບັດຂອງຂວັນໃໝ່ລ່ວງໜ້າ
Create Bill,ສ້າງບັນຊີລາຍການ
Create Customer,ສ້າງລູກຄ້າ
Create New Item,ສ້າງລາຍການໃຫມ່
Create or change your PIN,ສ້າງ ຫຼືປ່ຽນ PIN ຂອງທ່ານ
Create PIN,ສ້າງ PIN
Create POS Opening Shift,ສ້າງ Shift ເປີດ POS
Create Purchase Order,ສ້າງ​ຄໍາ​ສັ່ງ​ຊື້​
Create Return,ສ້າງຜົນຕອບແທນ
Create return from invoice,ສ້າງຜົນຕອບແທນຈາກໃບແຈ້ງໜີ້
Create Supplier,ສ້າງຜູ້ສະຫນອງ
Credit and Output,ສິນເຊື່ອ ແລະຜົນຜະລິດ
Credit Note,ຫມາຍເຫດສິນເຊື່ອ
Credit Outstanding,ສິນເຊື່ອດີເດັ່ນ
Credit sales remaining to be collected,ການຂາຍສິນເຊື່ອທີ່ຍັງເຫຼືອທີ່ຈະເກັບກໍາ
Critical,ສຳຄັນ
Currency,ສະກຸນເງິນ
Current,ປະຈຸບັນ
Current Event Loop Lag:,ເຫດການປັດຈຸບັນ Loop Lag:
Current Month,ເດືອນປະຈຸບັນ
Current PIN,PIN ປັດຈຸບັນ
Current Profile,ໂປຣໄຟລ໌ປັດຈຸບັນ
Current redeemable value on the gift card,ມູນຄ່າທີ່ແລກໄດ້ໃນປັດຈຸບັນຢູ່ໃນບັດຂອງຂວັນ
Current User,ຜູ້ໃຊ້ປະຈຸບັນ
Custom,ກຳນົດເອງ
Custom Due Days,ວັນຄົບກຳນົດກຳນົດເອງ
Custom items per page,ລາຍການແບບກຳນົດເອງຕໍ່ໜ້າ
Customer,ລູກຄ້າ
Customer already selected,ລູກຄ້າເລືອກແລ້ວ
Customer Balance,ຍອດເງິນລູກຄ້າ
Customer balance unavailable offline,ຍອດເງິນຂອງລູກຄ້າບໍ່ສາມາດໃຊ້ໄດ້ອອບລາຍ
Customer created successfully.,ສ້າງລູກຄ້າສຳເລັດແລ້ວ.
Customer creation failed.,ການສ້າງລູກຄ້າລົ້ມເຫລວ.
Customer Details,ລາຍລະອຽດລູກຄ້າ
Customer display channel is missing,ຊ່ອງສະແດງລູກຄ້າຂາດຫາຍໄປ
Customer display was blocked. Please allow pop-ups for this site.,ການສະແດງຜົນຂອງລູກຄ້າຖືກບລັອກ. ກະລຸນາອະນຸຍາດໃຫ້ປ໊ອບອັບສໍາລັບເວັບໄຊທ໌ນີ້.
Customer group is required,ຕ້ອງການກຸ່ມລູກຄ້າ
Customer is required to add payment,ລູກຄ້າຈໍາເປັນຕ້ອງເພີ່ມການຈ່າຍເງິນ
Customer Name is required,ຕ້ອງລະບຸຊື່ລູກຄ້າ
Customer not selected,ລູກຄ້າບໍ່ໄດ້ເລືອກ
Customer Report,ລາຍງານລູກຄ້າ
Customer saved offline,ລູກຄ້າບັນທຶກອອບລາຍແລ້ວ
Customer Screen,ຫນ້າຈໍລູກຄ້າ
Customer territory is required,ຕ້ອງໃຊ້ພື້ນທີ່ລູກຄ້າ
Customer updated successfully.,ອັບເດດລູກຄ້າສຳເລັດແລ້ວ.
Customer-facing tools and printer setup.,ເຄື່ອງມືທີ່ລູກຄ້າປະເຊີນ ​​ແລະການຕິດຕັ້ງເຄື່ອງພິມ.
Customers,ລູກຄ້າ
Customers not found,ບໍ່ພົບລູກຄ້າ
Daily cashier actions without scrolling.,ການກະທໍາຂອງ cashier ປະຈໍາວັນໂດຍບໍ່ມີການເລື່ອນພາບ.
Daily Sales,ການຂາຍປະຈໍາວັນ
Daily Sales Summary,ສະຫຼຸບຍອດຂາຍປະຈໍາວັນ
Data loaded in form. Review and submit.,ໂຫຼດຂໍ້ມູນໃນຮູບແບບ. ທົບທວນແລະສົ່ງ.
Database Health,ສຸຂະພາບຖານຂໍ້ມູນ
